,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
252,Evergreen Holdings Inc,evergreen,9.0,3.0,1,0,0,0.4444444444444444,4,0.0,1,e106
253,Acclarent Inc,acclarent,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,a240
254,Birds Eye Foods Inc,birds eye foods,4.333333333333333,1.0,1,0,0,0.46153846153846156,2,0.0,0,b063
255,CH2M HILL Companies Ltd.,chm hill companies,5.333333333333333,1.6666666666666667,1,0,0,0.3125,2,0.0,0,c051
256,National Waterworks Inc,national waterworks,9.0,3.0,0,1,0,0.3888888888888889,3,0.0,1,w030
257,MQ Associates Inc,mq associates,6.0,2.5,0,1,0,0.4166666666666667,3,0.5,1,a202
258,THL Bedding Holding Co,thl bedding,5.0,1.5,0,1,0,0.2,2,0.5,1,b030
259,Tops Holding Corp,tops,4.0,1.0,0,1,0,0.25,1,0.0,1,t012
260,Elgin National Industries Inc,elgin national industries,7.666666666666667,2.6666666666666665,1,0,0,0.43478260869565216,4,0.0,0,i530
261,Special Devices Inc,special devices,7.0,2.5,0,1,0,0.42857142857142855,3,0.0,1,s102
262,Quintiles Transnational Corp,quintiles transnational,11.0,3.5,0,1,0,0.4090909090909091,4,0.0,1,t605
263,Medex Inc,medex,5.0,2.0,0,1,0,0.4,2,1.0,1,m030
264,Bertucci's Corp,bertuccis,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,b063
265,Day International Group Inc,day international,8.0,3.0,1,0,0,0.5,3,0.0,1,i530
266,Sensus Metering Systems Inc,sensus metering systems,7.0,2.3333333333333335,0,1,0,0.3333333333333333,6,0.0,0,m030
267,MatchNet Inc,matchnet,8.0,2.0,0,1,0,0.25,2,1.0,1,m032
268,Pierre Foods Inc,pierre foods,5.5,1.5,0,1,0,0.45454545454545453,2,0.0,1,p060
269,Canwest Media Inc,canwest media,6.0,2.5,1,0,0,0.4166666666666667,2,0.5,1,c050
270,Solyndra Inc,solyndra,8.0,3.0,0,1,0,0.375,1,1.0,1,s040
271,Madison River Communications Corp,madison river communications,8.666666666666666,3.3333333333333335,0,1,0,0.4230769230769231,4,0.0,0,c050
272,Grande Communications Holdings Inc,grande communications,10.0,3.0,0,1,0,0.4,3,0.0,1,c050
273,Alion Science and Technology Corp,alion science and technology,6.25,2.25,1,0,0,0.44,4,0.25,0,t020
274,Fallbrook Technologies Inc,fallbrook technologies,10.5,3.0,0,1,0,0.38095238095238093,4,0.0,1,t020
275,New Skies Satellites Holdings Ltd,new skies satellites,6.0,1.6666666666666667,0,1,0,0.3888888888888889,4,0.0,0,s030
276,GXS Corp,gxs,3.0,1.0,0,1,0,0.0,1,1.0,1,g200
277,China Hospitals Inc,china hospitals,7.0,2.5,1,0,0,0.35714285714285715,2,0.0,1,h021
278,Coffeyville Resources Inc,coffeyville resources,10.0,3.0,1,0,0,0.45,4,0.0,1,c010
279,NPC Restaurant Holdings LLC,npc restaurant llc,5.333333333333333,1.6666666666666667,0,1,0,0.25,2,0.0,0,r023
280,Advanced Accessory Holdings Corp,advanced accessory,8.5,3.0,1,0,0,0.4117647058823529,3,0.0,1,a202
281,Houghton Mifflin Co,houghton mifflin,7.5,2.0,0,1,0,0.3333333333333333,2,0.0,1,h020
282,CRC Health Corp,crc health,4.5,1.0,1,0,0,0.2222222222222222,2,0.0,1,h043
283,eAcceleration Corp,eacceleration,13.0,5.0,1,0,0,0.5384615384615384,3,1.0,1,e020
284,Royster-Clark Ltd,roysterclark,12.0,3.0,0,1,0,0.3333333333333333,3,1.0,1,r023
285,Southern Star Central Corp,southern star central,6.333333333333333,1.6666666666666667,0,1,0,0.3157894736842105,3,0.0,0,s030
286,Vertis Inc,vertis,6.0,2.0,0,0,1,0.3333333333333333,1,1.0,1,v063
287,Boise Cascade Holdings LLC,boise cascade llc,5.0,1.6666666666666667,1,0,0,0.4,3,0.0,0,c020
288,Vicorp Restaurants Inc,vicorp restaurants,8.5,2.5,0,0,1,0.35294117647058826,3,0.5,1,r023
289,US Oncology Inc,us oncology,5.0,2.5,0,1,0,0.5,3,0.0,1,o520
290,Carter (William) Co,carter,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,c063
291,Arnav Industries Inc,arnav industries,7.5,2.5,1,0,0,0.4,2,0.5,1,i530
292,Condecor Inc,condecor,8.0,3.0,1,0,0,0.375,2,1.0,1,c053
293,Corduroy Rubber Co,corduroy rubber,7.0,2.5,1,0,0,0.42857142857142855,4,0.0,1,c063
294,Greenbelt Cooperative Inc,greenbelt cooperative,10.0,3.5,0,1,0,0.45,5,0.0,1,c010
295,Hill Brothers Inc,hill brothers,6.0,1.5,0,1,0,0.25,2,0.0,1,b603
296,Monarch Tile Manufacturing,monarch tile manufacturing,8.0,2.6666666666666665,0,1,0,0.375,3,0.0,0,m050
297,Fine Products Inc,fine products,6.0,1.5,0,1,0,0.3333333333333333,1,0.0,1,p603
298,Noble Lumber Corp,noble lumber,5.5,2.0,0,1,0,0.36363636363636365,2,0.0,1,l051
299,Pittsburgh Testing Lab,pittsburgh testing lab,6.666666666666667,1.6666666666666667,0,1,0,0.25,4,0.0,0,p032
300,Esskay Inc,esskay,6.0,2.0,1,0,0,0.5,2,1.0,1,e200
301,American Service Corp,american service,7.5,3.0,1,0,0,0.4666666666666667,3,0.0,1,a506
302,Hers Apparel Industries Inc,hers apparel industries,7.0,2.3333333333333335,0,1,0,0.38095238095238093,3,0.0,0,i530
303,Madison Industries Inc,madison industries,8.5,3.0,0,1,0,0.4117647058823529,3,0.0,1,i530
304,SS/L Holdings Inc,ssl,3.0,1.0,0,1,0,0.0,2,1.0,1,s240
305,Agrow Industries Inc,agrow industries,7.5,2.5,1,0,0,0.4,2,0.5,1,i530
306,Pennstar Co,pennstar,8.0,2.0,0,1,0,0.25,2,1.0,1,p052
307,Harvel Industries Corp,harvel industries,8.0,2.5,0,1,0,0.375,2,0.0,1,i530
308,China SLP Filtration Technology Inc,china slp filtration technology,7.0,2.5,1,0,0,0.35714285714285715,3,0.0,0,f043
309,Newport General Corp,newport general,7.0,2.5,0,1,0,0.35714285714285715,3,0.0,1,n010
310,Pennsylvnia National Turf Club Inc,pennsylvnia national turf club,6.75,2.0,0,1,0,0.37037037037037035,5,0.25,0,p052
311,Westran Corp,westran,7.0,2.0,0,0,1,0.2857142857142857,1,1.0,1,w023
312,RobRoy Industries Inc-Old,robroy industries old,6.333333333333333,2.0,0,1,0,0.42105263157894735,3,0.3333333333333333,0,i530
313,Sullivan County Harness,sullivan county harness,7.0,2.3333333333333335,0,1,0,0.38095238095238093,3,0.0,0,s040
314,Slant Financial Corp,slant financial,7.0,2.0,0,1,0,0.35714285714285715,3,0.0,1,f050
315,Laribee Wire Inc,laribee wire,5.5,2.0,0,1,0,0.5454545454545454,3,0.5,1,l060
316,Vernon Co,vernon,6.0,2.0,0,0,1,0.3333333333333333,2,0.0,1,v065
317,Propex Inc,propex,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,p601
318,Penn Dairies,penn dairies,5.5,1.5,0,1,0,0.45454545454545453,2,0.0,1,d060
319,Putnam Gellman Corp,putnam gellman,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,g045
320,Randy Group Ltd,randy,5.0,2.0,0,1,0,0.4,1,0.0,1,r053
321,Progress Rail Services Inc,progress rail services,6.666666666666667,2.0,0,1,0,0.35,4,0.0,0,p602
322,Sage International Inc,sage international,8.5,3.0,0,1,0,0.47058823529411764,3,0.0,1,i530
323,Sherburne Corp,sherburne,9.0,2.0,0,1,0,0.3333333333333333,2,0.0,1,s061
324,Science Applications International Corp,science applications international,10.666666666666666,3.6666666666666665,0,1,0,0.4375,5,0.0,0,i530
325,Wagner (E.R.)Manufacturing,wagnermanufacturing,19.0,7.0,0,0,1,0.3684210526315789,3,1.0,1,w025
326,United Overton Corp,united overton,6.5,3.0,0,1,0,0.46153846153846156,2,0.0,1,o106
327,Cuneo Press Inc,cuneo press,5.0,2.0,1,0,0,0.4,2,0.0,1,c050
328,ABC Industries Inc,abc industries,6.5,2.0,1,0,0,0.38461538461538464,2,0.0,1,i530
329,General Metalcraft Inc,general metalcraft,8.5,3.0,0,1,0,0.35294117647058826,3,0.0,1,m030
330,Handschy Industries Inc,handschy industries,9.0,2.5,0,1,0,0.3333333333333333,3,0.5,1,i530
331,Crystal Tissue Co,crystal tissue,6.5,2.0,1,0,0,0.38461538461538464,3,0.0,1,c602
332,Radnor Holdings Corp,radnor,6.0,2.0,0,1,0,0.3333333333333333,2,0.0,1,r035
333,Belvac International Industries Ltd,belvac international industries,9.666666666666666,3.3333333333333335,1,0,0,0.41379310344827586,4,0.3333333333333333,0,i530
334,Burnley Corp,burnley,7.0,2.0,1,0,0,0.42857142857142855,1,0.0,1,b065
335,China Grove Cotton Mills Co,china grove cotton mills,5.25,1.5,1,0,0,0.3333333333333333,3,0.0,0,c030
336,Giant Tiger Stores Inc,giant tiger stores,5.333333333333333,1.6666666666666667,0,1,0,0.375,3,0.0,0,s306
337,Nachman Corp,nachman,7.0,2.0,0,1,0,0.2857142857142857,2,1.0,1,n020
338,Loren Industries Inc,loren industries,7.5,2.5,0,1,0,0.4,2,0.0,1,i530
339,Shaver Food Marts,shaver food marts,5.0,1.3333333333333333,0,1,0,0.3333333333333333,2,0.0,0,s010
340,Rix Corp-Old,rix old,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,r020
341,Gabberts Inc,gabberts,8.0,2.0,0,1,0,0.25,2,1.0,1,g010
342,Goodall Rubber Co,goodall rubber,6.5,2.0,0,1,0,0.38461538461538464,2,0.0,1,g030
343,Drexel Industries Inc/PA,drexel industries pa,6.0,2.0,1,0,0,0.3888888888888889,3,0.0,0,i530
344,FMS Management Systems Inc,fms management systems,6.666666666666667,2.0,0,1,0,0.3,4,0.0,0,m050
345,Mile High Kennel Club,mile high kennel club,4.5,1.25,0,1,0,0.3333333333333333,3,0.0,0,k050
346,Bird Fund Inc,bird,4.0,1.0,1,0,0,0.25,1,0.0,1,b063
347,Majestic Penn State Inc,majestic penn state,5.666666666666667,1.6666666666666667,0,1,0,0.35294117647058826,3,0.0,0,m020
348,Kentucky Tennessee Clay Co,kentucky tennessee clay,7.0,2.3333333333333335,0,1,0,0.42857142857142855,5,0.0,0,t050
349,Insight Communications Co Inc,insight communications,10.5,3.5,0,1,0,0.38095238095238093,4,0.0,1,c050
350,Lerner Stores Corp,lerner stores,6.0,1.5,0,1,0,0.3333333333333333,3,0.0,1,l065
351,McCrory Corp,mccrory,7.0,3.0,0,1,0,0.2857142857142857,2,0.0,1,m260
352,Merit Clothing Co,merit clothing,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,c403
353,Scott Corp,scott,5.0,1.0,0,1,0,0.2,2,0.0,1,s203
354,National Grape Co-operative,national grape operative,7.333333333333333,2.6666666666666665,0,1,0,0.5,4,0.0,0,o106
355,Microtron Industries Inc,microtron industries,9.5,3.0,0,1,0,0.3684210526315789,3,0.5,1,i530
356,Liberty Bell Racing Assn,liberty bell racing assn,5.25,1.75,0,1,0,0.3333333333333333,3,0.0,0,l010
357,Manischewitz (B.) Co,manischewitz,12.0,4.0,0,1,0,0.3333333333333333,2,1.0,1,m050
358,Brand Energy & Infrastructure Services Inc,brand energy infrastructure services,8.25,2.75,1,0,0,0.36363636363636365,6,0.0,0,i516
359,Rex Plastics Inc,rex plastics,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,p402
360,Paysaver Catalog Showrooms,paysaver catalog showrooms,8.0,2.6666666666666665,0,1,0,0.4166666666666667,4,0.3333333333333333,0,s060
361,Ripley Industries Inc,ripley industries,8.0,2.5,0,1,0,0.4375,3,0.0,1,i530
362,White Villa Grocers,white villa grocers,5.666666666666667,1.6666666666666667,0,0,1,0.35294117647058826,2,0.0,0,g602
363,Fort Atlantic Corp,fort atlantic,6.0,2.0,0,1,0,0.3333333333333333,3,0.0,1,a340
364,New Hampshire Jockey Club,new hampshire jockey club,5.5,1.5,0,1,0,0.36363636363636365,3,0.0,0,h051
365,Fostoria Glass Co,fostoria glass,6.5,2.0,0,1,0,0.38461538461538464,3,0.0,1,f023
366,NVDH Corp,nvdh,4.0,1.0,0,1,0,0.0,1,1.0,1,n130
367,Monark Boat Co,monark boat,5.0,1.5,0,1,0,0.4,2,0.5,1,m050
368,Bevis Industries Inc,bevis industries,7.5,2.5,1,0,0,0.4,3,0.0,1,i530
369,American Standard Building Systems,american standard building systems,7.75,2.5,1,0,0,0.3548387096774194,4,0.0,0,a506
370,Centennial Turf Club Inc,centennial turf club,6.0,2.0,1,0,0,0.3333333333333333,3,0.0,0,c053
371,Pro-Fac Cooperative Inc.,profac cooperative,8.5,3.5,0,1,0,0.47058823529411764,3,0.5,1,c010
372,Port Huron Paper Co,port huron paper,4.666666666666667,1.6666666666666667,0,1,0,0.35714285714285715,3,0.0,0,h060
373,Nibco Inc,nibco,5.0,2.0,0,1,0,0.4,1,1.0,1,n012
374,Schwerman Trucking Co,schwerman trucking,8.5,2.0,0,1,0,0.23529411764705882,2,0.5,1,s206
375,Trans Sterling Inc,trans sterling,6.5,1.5,0,1,0,0.23076923076923078,2,0.0,1,s306
376,Central Freight Lines Inc-Old,central freight lines old,5.5,1.25,1,0,0,0.3181818181818182,3,0.0,0,c053
377,Valeron Corp,valeron,7.0,3.0,0,0,1,0.42857142857142855,1,1.0,1,v040
378,Allister Corp,allister,8.0,3.0,1,0,0,0.375,2,0.0,1,a402
379,Crown Corp,crown,5.0,1.0,1,0,0,0.2,1,0.0,1,c605
380,Continental Plastics & Chemicals,continental plastics chemicals,9.333333333333334,3.0,1,0,0,0.32142857142857145,4,0.0,0,c053
381,Mobil Alaska Pipeline Co,mobil alaska pipeline,6.333333333333333,2.3333333333333335,0,1,0,0.47368421052631576,3,0.0,0,p010
382,Burris Chemical Inc,burris chemical,7.0,2.5,1,0,0,0.35714285714285715,2,0.0,1,c050
383,Minnesota Ohio Oil Corp,minnesota ohio oil,5.333333333333333,2.6666666666666665,0,1,0,0.5625,4,0.0,0,m050
384,Parkwood Corp,parkwood,8.0,2.0,0,1,0,0.375,2,1.0,1,p062
385,Kolpak Industries Inc,kolpak industries,8.0,2.5,0,1,0,0.375,2,0.5,1,i530
386,April Industries Inc,april industries,7.5,2.5,1,0,0,0.4,3,0.0,1,i530
387,Codding Enterprises,codding enterprises,9.0,3.0,1,0,0,0.3333333333333333,3,0.0,1,e530
388,Alabama By-Products,alabama byproducts,8.5,3.5,1,0,0,0.4117647058823529,4,0.0,1,b016
389,Future Communities Inc,future communities,8.5,3.0,0,1,0,0.47058823529411764,3,0.0,1,c050
390,Amfood Industries Inc,amfood industries,8.0,2.5,1,0,0,0.4375,2,0.5,1,i530
391,Palm Springs Lifestyle,palm springs lifestyle,6.666666666666667,1.3333333333333333,0,1,0,0.3,3,0.0,0,l010
392,Imperial 400 National Inc,imperial national,8.0,3.5,0,1,0,0.5,3,0.0,1,i510
393,French (Fred F.) Investing,frenchinvesting,15.0,4.0,0,1,0,0.26666666666666666,3,1.0,1,f605
394,Genway Corp,genway,6.0,2.0,0,1,0,0.5,1,1.0,1,g050
395,Transcon Builders Inc,transcon builders,8.0,2.0,0,1,0,0.3125,2,0.5,1,t605
396,Gladieux Corp,gladieux,8.0,3.0,0,1,0,0.5,1,1.0,1,g403
397,Silco Inc,silco,5.0,2.0,0,1,0,0.4,1,1.0,1,s042
398,Treasure Isle Inc,treasure isle,6.0,1.5,0,1,0,0.5,3,0.0,1,t602
399,AKF Foods Inc,akf foods,4.0,1.0,1,0,0,0.375,2,0.5,1,f032
400,NFD Inc,nfd,3.0,1.0,0,1,0,0.0,1,0.0,1,n130
401,Chalet Gourmet Corp,chalet gourmet,6.5,2.0,1,0,0,0.38461538461538464,2,0.0,1,g065
402,Access Corp,access,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,a202
403,Morse Electro Products Corp,morse electro products,6.666666666666667,2.0,0,1,0,0.35,3,0.0,0,p603
404,Thermatool Corp,thermatool,10.0,3.0,0,1,0,0.4,2,1.0,1,t065
405,Trans Graphics Inc,trans graphics,6.5,1.5,0,1,0,0.23076923076923078,2,0.0,1,g601
406,Tad's Enterprises Inc,tads enterprises,7.5,2.5,0,1,0,0.3333333333333333,3,0.0,1,e530
407,Ganot Corp,ganot,5.0,2.0,0,1,0,0.4,1,1.0,1,g050
408,E.C.Ernst Inc,ecernst,7.0,2.0,1,0,0,0.2857142857142857,2,1.0,1,e206
409,Auric International Inc,auric international,9.0,3.5,1,0,0,0.5,3,0.0,1,i530
410,General Recreation Inc,general recreation,8.5,3.5,0,1,0,0.47058823529411764,4,0.0,1,r026
411,Zwicker Electric Co Inc,zwicker electric,7.5,2.5,0,0,1,0.3333333333333333,3,0.5,1,e402
412,Cleveland Calendering & Coat,cleveland calendering coat,8.0,2.3333333333333335,1,0,0,0.375,4,0.0,0,c040
413,Kobacker Stores Inc,kobacker stores,7.0,2.0,0,1,0,0.35714285714285715,2,0.5,1,k010
414,Bun & Burger International Inc,bun burger international,7.333333333333333,2.6666666666666665,1,0,0,0.4090909090909091,4,0.0,0,i530
415,Computer Business Supply Inc,computer business supply,7.333333333333333,2.3333333333333335,1,0,0,0.36363636363636365,4,0.0,0,c051
416,Multivest Inc,multivest,9.0,3.0,0,1,0,0.3333333333333333,2,1.0,1,m043
417,Computer Installations Corp,computer installations,10.5,3.5,1,0,0,0.38095238095238093,3,0.0,1,i523
418,Atkinson (W.P. Bill),atkinson,8.0,3.0,1,0,0,0.375,2,0.0,1,a320
419,American Hospital Management Corp,american hospital management,8.666666666666666,3.3333333333333335,1,0,0,0.4230769230769231,5,0.0,0,m050
420,Americare Corp,americare,9.0,4.0,1,0,0,0.5555555555555556,2,1.0,1,a506
421,ASI Communications Inc,asi communications,8.5,3.5,1,0,0,0.47058823529411764,3,0.0,1,c050
422,Comitgo Inc,comitgo,7.0,3.0,1,0,0,0.42857142857142855,2,1.0,1,c050
423,Cleveland Pro Basketball Co,cleveland pro basketball,7.333333333333333,2.0,1,0,0,0.3181818181818182,4,0.0,0,b020
424,King James Corp,king james,4.5,1.0,0,1,0,0.3333333333333333,1,0.0,1,j050
425,Applied Data Inc,applied data,5.5,2.0,1,0,0,0.45454545454545453,3,0.0,1,a140
426,Vacco Industries,vacco industries,7.5,2.5,0,0,1,0.4,2,0.5,1,i530
427,CBM Inc,cbm,3.0,1.0,1,0,0,0.0,1,1.0,1,c150
428,Charlotte Motor Speedway Inc,charlotte motor speedway,7.333333333333333,2.0,1,0,0,0.4090909090909091,3,0.0,0,c064
429,Cannon Craft Co,cannon craft,5.5,1.5,1,0,0,0.2727272727272727,3,0.0,1,c050
430,Capital Facilities Corp,capital facilities,8.5,3.5,1,0,0,0.47058823529411764,4,0.0,1,f020
431,Burrillville Racing Assn,burrillville racing assn,7.333333333333333,2.0,1,0,0,0.3181818181818182,4,0.3333333333333333,0,b060
432,Brew (Richard D.) & Co Inc,brew,4.0,1.0,1,0,0,0.25,1,0.0,1,b600
433,Econo Lodges of America,econo lodges of america,5.0,2.5,1,0,0,0.5,4,0.25,0,a506
434,Electrical Precision Meter,electrical precision meter,8.0,3.0,1,0,0,0.4166666666666667,5,0.0,0,e402
435,Coap Systems Inc,coap systems,5.5,1.5,1,0,0,0.36363636363636365,3,0.5,1,s023
436,Electronic Data Controls Corp,electronic data controls,7.333333333333333,2.6666666666666665,1,0,0,0.36363636363636365,3,0.0,0,e402
437,Consolidated Capital Corp/UT,consolidated capital ut,7.0,3.0,1,0,0,0.42857142857142855,3,0.0,0,c052
438,Hinsdale Raceway Inc,hinsdale raceway,7.5,2.0,0,1,0,0.4666666666666667,3,0.0,1,h052
439,Hospitality International Inc,hospitality international,12.0,5.0,0,1,0,0.4583333333333333,4,0.0,1,i530
440,Great Western Airlines Inc,great western airlines,6.666666666666667,1.6666666666666667,0,1,0,0.4,4,0.0,0,a064
441,Harmony Inc,harmony,7.0,3.0,0,1,0,0.42857142857142855,1,0.0,1,h065
442,IBA Inc,iba,3.0,2.0,0,1,0,0.6666666666666666,1,0.0,1,i100
443,House of Adler Inc,house of adler,4.0,1.3333333333333333,0,1,0,0.5,2,0.0,0,h020
444,Marmon Group Inc,marmon,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,m065
445,Liberty Bell Park,liberty bell park,5.0,1.6666666666666667,0,1,0,0.3333333333333333,3,0.0,0,l010
446,Knickerbocker Village Inc.,knickerbocker village,10.0,3.0,0,1,0,0.35,3,0.0,1,k502
447,Housing Systems Inc/NY,housing systems ny,5.333333333333333,1.6666666666666667,0,1,0,0.375,4,0.0,0,h020
448,Lexington Ave & 42nd,lexington ave nd,4.666666666666667,2.3333333333333335,0,1,0,0.35714285714285715,3,0.0,0,l020
449,American Fidelity Investment,american fidelity investment,8.666666666666666,3.6666666666666665,1,0,0,0.4230769230769231,4,0.0,0,i510
450,Wellman Industries Inc,wellman industries,8.5,2.5,0,0,1,0.35294117647058826,2,0.0,1,i530
451,Hawkeye Holdings Inc,hawkeye,7.0,2.0,0,1,0,0.5714285714285714,2,0.0,1,h020
452,Valdak Corp,valdak,6.0,2.0,0,0,1,0.3333333333333333,2,1.0,1,v043
453,RLC Investments Inc,rlc investments,7.0,2.0,0,1,0,0.21428571428571427,2,0.0,1,i510
454,Northern Precision Labs Inc,northern precision labs,7.0,2.0,0,1,0,0.3333333333333333,3,0.0,0,p602
455,Universal Housing & Development Co,universal housing development,9.0,3.3333333333333335,0,1,0,0.4074074074074074,4,0.0,0,d010
456,Wildcat Mountain Corp,wildcat mountain,7.5,2.0,0,0,1,0.4,2,0.0,1,m053
457,Intelsat Investments SA,intelsat investments,9.5,3.0,0,1,0,0.3157894736842105,4,0.0,1,i510
458,Vibration Mountings & Controls,vibration mountings controls,8.666666666666666,2.3333333333333335,0,0,1,0.34615384615384615,4,0.0,0,v016
459,Audiofidelity Enterprises,audiofidelity enterprises,12.0,5.0,1,0,0,0.5,4,0.5,1,a030
460,Neiman Marcus Group LTD LLC,neiman marcus llc,5.0,1.6666666666666667,0,1,0,0.3333333333333333,2,0.0,0,n050
461,Aircraft Instrument & Development,aircraft instrument development,9.666666666666666,3.0,1,0,0,0.3448275862068966,4,0.0,0,d010
462,Atlantic Broadband Finance LLC,atlantic broadband finance llc,6.75,2.0,1,0,0,0.3333333333333333,5,0.0,0,b603
463,Chemold Corp,chemold,7.0,2.0,1,0,0,0.2857142857142857,1,1.0,1,c050
464,Shop Rite Foods Inc,shop rite foods,4.333333333333333,1.0,0,1,0,0.38461538461538464,3,0.0,0,f032
465,Sea Pines Co,sea pines,4.0,1.0,0,1,0,0.5,2,0.0,1,p050
466,Enviromental Hydronics Inc,enviromental hydronics,10.5,4.0,1,0,0,0.38095238095238093,3,1.0,1,e510
467,McCombs Corp,mccombs,7.0,2.0,0,1,0,0.14285714285714285,2,0.0,1,m205
468,Craig Food Industries Inc,craig food industries,6.333333333333333,1.6666666666666667,1,0,0,0.42105263157894735,3,0.0,0,i530
469,Stamford Water Co,stamford water,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,s305
470,Daytona Beach General Hospital,daytona beach general hospital,6.75,2.5,1,0,0,0.4444444444444444,5,0.0,0,h021
471,Electro Powerpacs Corp,electro powerpacs,8.0,3.0,1,0,0,0.375,3,0.5,1,p061
472,CC Jewelry Co Ltd,cc jewelry,4.5,2.5,1,0,0,0.3333333333333333,2,0.0,1,j046
473,Church Loans & Investments Trust,church loans investments trust,6.75,1.5,1,0,0,0.25925925925925924,4,0.0,0,i510
474,ASI,asi,3.0,2.0,1,0,0,0.6666666666666666,1,0.0,1,a200
475,Jerome Group Inc,jerome,6.0,2.0,0,1,0,0.5,2,0.0,1,j060
476,Lackey Industries Inc,lackey industries,8.0,2.5,0,1,0,0.4375,2,0.0,1,i530
477,Wright Air Lines Inc,wright air lines,4.666666666666667,1.0,0,0,1,0.35714285714285715,3,0.0,0,w602
478,WJDX Inc,wjdx,4.0,1.0,0,0,1,0.0,1,1.0,1,w232
479,Little Mint Inc,little mint,5.0,1.5,0,1,0,0.3,3,0.0,1,l034
480,Financial Resources Corp,financial resources,9.0,3.0,0,1,0,0.4444444444444444,2,0.0,1,f050
481,Lees Inns of America Inc,lees inns of america,4.25,1.75,0,1,0,0.47058823529411764,3,0.0,0,a506
482,Standard Oil & Exploration Development,standard oil exploration development,8.25,2.75,0,1,0,0.3939393939393939,4,0.0,0,e214
483,Ferronics Inc,ferronics,9.0,3.0,0,1,0,0.3333333333333333,2,1.0,1,f060
484,Graybar Electric Co Inc,graybar electric,7.5,2.5,0,1,0,0.4,3,0.5,1,e402
485,Lakeland Development Corp,lakeland development,9.5,3.0,0,1,0,0.3684210526315789,4,0.0,1,d010
486,Citizens Mortgage Investment Trust,citizens mortgage investment trust,7.75,2.25,1,0,0,0.3225806451612903,6,0.0,0,i510
487,Magnolia Chemical Co Inc,magnolia chemical,8.0,3.0,0,1,0,0.4375,3,0.0,1,m025
488,Income Properties Equity Trust,income properties equity trust,6.75,2.25,0,1,0,0.4444444444444444,4,0.0,0,p601
489,Metropolitan Industries Inc,metropolitan industries,11.0,4.0,0,1,0,0.4090909090909091,3,0.0,1,m036
490,Mail House Inc,mail house,4.5,1.0,0,1,0,0.5555555555555556,1,0.0,1,h020
491,Multicom Corp,multicom,8.0,3.0,0,1,0,0.375,2,1.0,1,m043
492,Midwest Realty & Finance Inc,midwest realty finance,6.666666666666667,2.3333333333333335,0,1,0,0.4,3,0.0,0,m030
493,Multivox Corp of America,multivox of america,5.666666666666667,2.6666666666666665,0,1,0,0.47058823529411764,2,0.3333333333333333,0,m043
